row,message_id,message_send_time_utc,measurement_time_utc,country_code,location,city,latitude,longitude,source_type,source_name,parameter_name,parameter_value,parameter_unit
3,4a9a23f2-a5c0-530d-8214-7feb689209ba,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETR512,Hainaut,50.40781,4.395897,government,EEA Belgium,no2,6.5,µg/m³
4,52799db4-707a-5d53-9767-c1adbd28e825,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETM705,West-Vlaanderen,50.945359,3.152402,government,EEA Belgium,no2,9.0,µg/m³
5,250ed56a-4da2-567c-acdd-897380f311a0,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BETR830,Oost-Vlaanderen,51.318229,4.262634,government,EEA Belgium,no2,28.5,µg/m³
6,7a6ec9ce-1da4-51b1-ac7b-95d7d0f524c7,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BETR502,Hainaut,50.428995,4.458681,government,EEA Belgium,no2,9.5,µg/m³
7,60dd698d-46f9-5489-81ec-35948bab3ddf,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETE716,Oost-Vlaanderen,51.066988,3.682813,government,EEA Belgium,no2,6.5,µg/m³
8,27acc190-1e9d-5f75-9df8-9d89d3cf64a0,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETMEU1,Brussels-Capital Region,50.895101,4.392718,government,EEA Belgium,no2,13.0,µg/m³
9,fbc3fba9-a776-52ce-8e89-a7b1dcd3256a,2022-12-18 02:22:29,2022-12-18 01:00:00,BE,BETB011,Brussels-Capital Region,50.858031,4.288336,government,EEA Belgium,no2,54.0,µg/m³
10,1d6b8766-cb17-5fe6-8683-db7eb5185b73,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETN043,Brussels-Capital Region,50.88356,4.382963,government,EEA Belgium,pm10,41.5,µg/m³
11,d0b02374-d34b-51e1-8814-7f6d1e18e95d,2022-12-19 02:23:15,2022-12-19 01:00:00,BE,BETN046,Limburg,50.882299,5.618874,government,EEA Belgium,no2,18.0,µg/m³
12,aa965dee-110e-5548-bd6e-01f7dc5d103e,2022-12-19 02:23:15,2022-12-19 01:00:00,BE,BETN051,Oost-Vlaanderen,50.798916,3.930293,government,EEA Belgium,no2,5.0,µg/m³
13,8be07006-8918-54cb-b757-2c1f5990679c,2022-12-19 02:36:56,2022-12-19 01:00:00,BE,BETR805,Antwerpen,51.208229,4.421559,government,EEA Belgium,pm25,15.51,µg/m³
14,4c2f31c4-6a55-5dba-a833-6dddbadd9159,2022-12-19 02:36:56,2022-12-19 01:00:00,BE,BETR702,Oost-Vlaanderen,51.040689,3.734971,government,EEA Belgium,pm25,9.87,µg/m³
15,b844c2eb-3649-5066-a251-9ef34dedb9a5,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR801,Antwerpen,51.209663,4.431821,government,EEA Belgium,no2,49.5,µg/m³
16,ffb6c0ad-48cc-56d7-a900-9cb53368f57d,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR512,Hainaut,50.40781,4.395897,government,EEA Belgium,no2,28.5,µg/m³
17,83d68afd-2f90-5dea-9e4d-d6e4e2c1d639,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BETN012,West-Vlaanderen,51.254574,3.362536,government,EEA Belgium,pm10,15.9,µg/m³
18,b0954557-70c9-59aa-ba02-194ebd982ef3,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BETN043,Brussels-Capital Region,50.88356,4.382963,government,EEA Belgium,pm10,10.5,µg/m³
19,006a051d-44de-5a0a-b487-59053f7a68c2,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR830,Oost-Vlaanderen,51.318229,4.262634,government,EEA Belgium,no2,46.0,µg/m³
20,8e6bf59c-8942-59d2-9f06-a984f2e6df93,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR805,Antwerpen,51.208229,4.421559,government,EEA Belgium,no2,53.5,µg/m³
21,33124aa1-a219-5e49-b4c2-16b9dc161ad0,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR811,Antwerpen,51.252103,4.491362,government,EEA Belgium,o3,0.5,µg/m³
22,4379b575-f165-501b-a7e1-e96d8f6a96a3,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR750,Oost-Vlaanderen,51.196063,3.82292,government,EEA Belgium,co,580.0,µg/m³
23,9bc1b89b-0fd0-5c8f-83cf-e4837474848d,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN027,Limburg,51.133717,5.606659,government,EEA Belgium,no2,27.5,µg/m³
24,ab4518aa-ef3e-5dfb-a4e7-44b2949a49b9,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN113,Luxembourg,50.027029,5.593017,government,EEA Belgium,no2,8.0,µg/m³
25,90222c5e-b5ea-5974-bc0a-704778b8d855,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BELSA04,Antwerpen,51.313929,4.403868,government,EEA Belgium,pm10,18.5,µg/m³
26,aabb1faa-3816-5f0d-8a88-43b3f54435ba,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETR805,Antwerpen,51.208229,4.421559,government,EEA Belgium,pm25,15.51,µg/m³
27,f86a51a0-6eb4-5223-b9f6-0db67afd99da,2022-12-16 06:36:57,2022-12-16 05:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm25,5.0705,µg/m³
28,bbe6f4d0-a5ba-550d-8bdc-a8c6b1f34dcd,2022-12-16 06:36:57,2022-12-16 02:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm10,12.271,µg/m³
29,207d6839-ff1f-55f7-ad09-3420324d4a97,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETR001,Brussels-Capital Region,50.849665,4.33382,government,EEA Belgium,pm25,10.857,µg/m³
30,d1025916-5b1f-57d2-9330-050f964d3e84,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETN073,Namur,50.502716,4.988423,government,EEA Belgium,no2,8.5,µg/m³
31,73ad0923-1996-5a44-b565-553b6799eb53,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR223,Liege,50.620671,5.516405,government,EEA Belgium,co,830.0,µg/m³
32,7a80953e-a469-5741-9801-c926da66d67d,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETB004,Brussels-Capital Region,50.850811,4.348587,government,EEA Belgium,co,1045.0,µg/m³
33,758b67e4-f51d-518f-9a99-3bfd384feaad,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETN132,Luxembourg,49.719281,5.630398,government,EEA Belgium,pm25,29.2455,µg/m³
34,1b9c3dff-79e2-54bb-862b-61e6b4b032a0,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BELMN01,West-Vlaanderen,50.793469,3.109642,government,EEA Belgium,pm25,11.28,µg/m³
35,3d636546-945d-5895-93ec-395eeff93fff,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR822,Antwerpen,51.26429,4.34128,government,EEA Belgium,no2,44.0,µg/m³
36,cd854a69-3e16-5c1e-919a-167145b26f94,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR803,Antwerpen,51.22863,4.428454,government,EEA Belgium,no2,47.0,µg/m³
37,24cf180b-182b-5543-84a4-4412c8ad9f1a,2022-12-19 02:36:54,2022-12-19 01:00:00,BE,BETB004,Brussels-Capital Region,50.850811,4.348587,government,EEA Belgium,co,335.0,µg/m³
38,d89db04a-6b2a-529d-b2b3-ec53bbac8720,2022-12-19 02:36:54,2022-12-19 01:00:00,BE,BETR222,Liege,50.613413,5.570223,government,EEA Belgium,co,290.0,µg/m³
39,10c0e6e6-8d6e-5f44-9397-baff403cc497,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETR891,Antwerpen,51.255807,4.38536,government,EEA Belgium,no2,17.0,µg/m³
40,eead084f-cc18-548d-8bb7-5456014a9ab4,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETR805,Antwerpen,51.208229,4.421559,government,EEA Belgium,no2,24.0,µg/m³
41,50a02e28-c5ff-5049-8b13-723ed35a8451,2022-12-16 06:47:01,2022-12-16 04:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm10,8.771,µg/m³
42,59258042-e106-5fa7-91e8-dc54f6e193af,2022-12-16 06:52:23,2022-12-16 01:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm10,18.771,µg/m³
43,f5beeb6b-c9f6-59ff-9ec1-b77dd36e3b54,2022-12-16 07:03:52,2022-12-16 05:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm25,5.0705,µg/m³
44,38bb39f0-5c1c-582f-ade1-65e641fdd308,2022-12-16 07:17:53,2022-12-16 04:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm10,8.771,µg/m³
45,306e5e4c-7972-5b25-abaf-025a61fd2668,2022-12-16 06:55:11,2022-12-16 02:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm10,12.271,µg/m³
46,7f77e242-19db-5302-bafe-be5401544587,2022-12-16 06:55:11,2022-12-16 03:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm10,10.771,µg/m³
47,802f8ca8-569e-51ff-a1f9-d0be4b7f48b3,2022-12-16 07:17:53,2022-12-16 01:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm10,18.771,µg/m³
48,36ce86b8-aced-5cce-9317-daae8ca58be9,2022-12-16 07:28:08,2022-12-16 04:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm25,7.0045,µg/m³
49,16f12a0a-e256-5b78-9100-76129c59fa2b,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR701,Oost-Vlaanderen,51.058332,3.729298,government,EEA Belgium,pm25,55.93,µg/m³
50,ea91b3d4-b7fc-5637-ad6b-efccc9ecb5ec,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR002,Brussels-Capital Region,50.825128,4.384719,government,EEA Belgium,so2,5.0,µg/m³
51,bfb8aa64-2d30-59fe-9059-f67c569410b7,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN085,Luxembourg,50.303208,6.001736,government,EEA Belgium,no2,4.0,µg/m³
52,fafee2d9-d8e5-5cb5-a544-bec1a3414733,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETE013,Brussels-Capital Region,50.811701,4.328385,government,EEA Belgium,no2,40.5,µg/m³
53,1036876e-8e6f-591e-aa35-db76f5cbd07d,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN040,Vlaams-Brabant,50.768138,4.225194,government,EEA Belgium,no2,34.5,µg/m³
54,1be2db2d-31b8-5232-bc56-87354a1cf411,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN066,Liege,50.62886,6.002329,government,EEA Belgium,o3,59.5,µg/m³
55,01fae741-49e8-52d8-8fed-bb576bc10c39,2022-12-16 07:36:09,2022-12-16 03:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm25,8.9385,µg/m³
56,3b82e427-b1ab-5598-ba58-b830edc55a79,2022-12-17 05:57:02,2022-12-17 01:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm25,17.158,µg/m³
57,a7804857-7575-515f-9299-144f0ed74615,2022-12-18 02:22:26,2022-12-18 01:00:00,BE,BETR811,Antwerpen,51.252103,4.491362,government,EEA Belgium,o3,0.5,µg/m³
58,ec786d41-0276-564c-b280-315979d44e4e,2022-12-18 02:22:26,2022-12-18 01:00:00,BE,BELMN01,West-Vlaanderen,50.793469,3.109642,government,EEA Belgium,pm25,46.53,µg/m³
59,840ea8ea-3bb4-5f7b-87dd-f4f3eb3297e3,2022-12-19 02:36:54,2022-12-19 01:00:00,BE,BETR512,Hainaut,50.40781,4.395897,government,EEA Belgium,co,210.0,µg/m³
60,a2a82132-bb28-5d32-b1e7-7d2b6baee6ec,2022-12-19 02:36:54,2022-12-19 01:00:00,BE,BETN066,Liege,50.62886,6.002329,government,EEA Belgium,so2,0.0,µg/m³
61,a1994fdb-d611-5cc4-9879-13c21b43e592,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETN093,Namur,50.274478,5.235169,government,EEA Belgium,o3,37.0,µg/m³
62,ab1a0090-40f7-549d-ae3d-5c898da573bf,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETR897,Antwerpen,51.250106,4.342105,government,EEA Belgium,no2,12.0,µg/m³
63,3d199aaf-d6a2-5bf0-af17-c6b7a8b2b2ae,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR240,Liege,50.583614,5.397446,government,EEA Belgium,so2,0.0,µg/m³
64,bf43a170-5572-5c9a-8016-fd682b62d883,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR012,Brussels-Capital Region,50.796632,4.358539,government,EEA Belgium,so2,7.1,µg/m³
65,81789d08-9a0e-54a1-b0bd-c110e1abdb89,2022-12-18 02:22:29,2022-12-18 01:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm10,25.771,µg/m³
66,f788aeb4-0d82-5474-b047-f2ac738d728b,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR012,Brussels-Capital Region,50.796632,4.358539,government,EEA Belgium,pm25,23.312,µg/m³
67,6447d304-1892-5954-8db4-8f1c633662f2,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR511,Hainaut,50.377592,4.4247,government,EEA Belgium,pm25,14.257,µg/m³
68,f7235d36-e38a-5892-9621-012e982efff6,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR223,Liege,50.620671,5.516405,government,EEA Belgium,pm25,38.675,µg/m³
69,ee1f30ce-30ce-5053-8aae-6cd64ede0144,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR891,Antwerpen,51.255807,4.38536,government,EEA Belgium,so2,1.0,µg/m³
70,46990549-575c-5c81-87d0-5951294ce03f,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR822,Antwerpen,51.26429,4.34128,government,EEA Belgium,so2,3.0,µg/m³
71,ead36949-1fec-5856-878c-355164492468,2022-12-18 02:22:29,2022-12-18 01:00:00,BE,BETN035,Vlaams-Brabant,50.977541,4.837618,government,EEA Belgium,no2,42.0,µg/m³
72,7309eb11-fda6-507e-8843-b70983a9c204,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR020,Vlaams-Brabant,50.941387,4.436721,government,EEA Belgium,co,570.0,µg/m³
73,5c31157b-f1d5-5a2d-9c84-49623c87b1fe,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETN070,Hainaut,50.465192,3.939714,government,EEA Belgium,no2,8.0,µg/m³
74,22c8fa74-1717-5339-ab6f-a66dda456d89,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETR512,Hainaut,50.40781,4.395897,government,EEA Belgium,pm25,6.521,µg/m³
75,f2342b83-b863-5728-980c-779bc6732d92,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR012,Brussels-Capital Region,50.796632,4.358539,government,EEA Belgium,no2,33.5,µg/m³
76,3d668447-ccef-576f-9226-d85fb2fffa7a,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETE714,West-Vlaanderen,51.278963,3.248624,government,EEA Belgium,no2,17.5,µg/m³
77,111b99c1-3e5f-53c0-adec-c5d9404f5c7b,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR702,Oost-Vlaanderen,51.040689,3.734971,government,EEA Belgium,pm10,68.9,µg/m³
78,b70f1710-6266-5aaf-9625-4b081c7695b2,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR221,Liege,50.658444,5.627835,government,EEA Belgium,pm10,68.271,µg/m³
79,609b9e2e-2e4b-5022-9cca-c23650443c9c,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETN085,Luxembourg,50.303208,6.001736,government,EEA Belgium,co,200.0,µg/m³
80,bb49dac0-b7d7-5051-b7d0-86d8c9d88aeb,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETB006,Brussels-Capital Region,50.838631,4.374388,government,EEA Belgium,co,670.0,µg/m³
81,10e1b1cb-6e85-51e6-941d-edd31521d260,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN073,Namur,50.502716,4.988423,government,EEA Belgium,pm25,15.224,µg/m³
82,69aa55e5-4fe9-5329-ac61-09fd344c6463,2022-12-18 02:22:29,2022-12-18 01:00:00,BE,BETB011,Brussels-Capital Region,50.858031,4.288336,government,EEA Belgium,pm25,34.639,µg/m³
83,a262b0f5-425a-5790-8c73-eced39f8b0fa,2022-12-18 02:22:26,2022-12-18 01:00:00,BE,BETN043,Brussels-Capital Region,50.88356,4.382963,government,EEA Belgium,pm25,36.096,µg/m³
84,b046f411-b863-5c19-b553-a809c3c19666,2022-12-18 02:22:26,2022-12-18 01:00:00,BE,BETR801,Antwerpen,51.209663,4.431821,government,EEA Belgium,pm25,53.58,µg/m³
85,eb319026-550e-5901-bb4f-cc3e2b01effc,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR801,Antwerpen,51.209663,4.431821,government,EEA Belgium,so2,1.0,µg/m³
86,135d2bee-486d-5ec2-bf19-77f636627854,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETN060,Hainaut,50.616718,3.457624,government,EEA Belgium,co,590.0,µg/m³
87,6d62ceb1-d952-50e5-b64c-92a814039e55,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BETR701,Oost-Vlaanderen,51.058332,3.729298,government,EEA Belgium,pm10,12.4,µg/m³
88,10e15fae-395d-5cef-a00b-03b7f40c9999,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BELAL03,Oost-Vlaanderen,51.253965,4.20146,government,EEA Belgium,pm10,14.4,µg/m³
89,caff7881-bfad-5a8e-88e2-2499c1bdb1f3,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN093,Namur,50.274478,5.235169,government,EEA Belgium,so2,0.0,µg/m³
90,5e9d60ad-7fea-5b03-bc9d-3cb501fafff4,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR001,Brussels-Capital Region,50.849665,4.33382,government,EEA Belgium,so2,5.65,µg/m³
91,e6c830fb-943d-5a01-836a-6ce2596c223b,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BELHB23,Antwerpen,51.170298,4.341005,government,EEA Belgium,pm25,10.81,µg/m³
92,73dd9d80-b9dc-59e6-a518-c199748d4686,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BETR701,Oost-Vlaanderen,51.058332,3.729298,government,EEA Belgium,o3,36.0,µg/m³
93,4e8559dc-1cee-527f-8481-05c462fe432c,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR020,Vlaams-Brabant,50.941387,4.436721,government,EEA Belgium,pm10,37.4,µg/m³
94,d3e8b1cb-c1e7-5b5e-a389-edd3bff76c48,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN051,Oost-Vlaanderen,50.798916,3.930293,government,EEA Belgium,o3,0.0,µg/m³
95,03ef841c-92d9-5438-b963-d804ecc9c600,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN100,Namur,50.095683,4.594763,government,EEA Belgium,o3,35.5,µg/m³
96,4add8540-7374-568f-a2d1-d9580d644d12,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN016,Antwerpen,51.233652,5.163979,government,EEA Belgium,o3,0.0,µg/m³
97,d9058e8e-c39d-5216-8dc1-d2970ecff8a1,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETE007,Vlaams-Brabant,50.795299,4.252628,government,EEA Belgium,no2,6.0,µg/m³
98,523a6901-121d-5e89-b248-3518df4f7f54,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETN100,Namur,50.095683,4.594763,government,EEA Belgium,no2,7.0,µg/m³
99,53fdaf91-61b6-5277-97bc-f388b130dccc,2022-12-19 02:36:54,2022-12-19 01:00:00,BE,BETE814,Limburg,51.082187,5.129718,government,EEA Belgium,no2,12.5,µg/m³
100,561071cd-2d5b-5792-977d-2dd4fddd928a,2022-12-19 02:36:54,2022-12-19 01:00:00,BE,BETB006,Brussels-Capital Region,50.838631,4.374388,government,EEA Belgium,no2,19.0,µg/m³
101,789c440d-4c5c-5dc4-83d0-1815324c06b9,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR222,Liege,50.613413,5.570223,government,EEA Belgium,so2,0.0,µg/m³
102,9581b385-c945-5ed2-8dcc-ef9db755eb08,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN043,Brussels-Capital Region,50.88356,4.382963,government,EEA Belgium,so2,3.45,µg/m³
103,6b172e06-e43f-5f48-be59-721e9a2fd9b5,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR721,Oost-Vlaanderen,51.088958,3.716119,government,EEA Belgium,so2,2.5,µg/m³
104,a999245b-77fb-57a0-92f5-784309eb87b9,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN060,Hainaut,50.616718,3.457624,government,EEA Belgium,so2,0.5,µg/m³
105,53b14c48-cb79-5a92-b1b0-10511bff086b,2022-12-19 02:36:54,2022-12-19 01:00:00,BE,BETR731,Oost-Vlaanderen,51.124691,3.739504,government,EEA Belgium,no2,15.0,µg/m³
106,e9cc8de1-7f5b-56cf-b30e-d1f8afdded11,2022-12-19 02:36:54,2022-12-19 01:00:00,BE,BETR502,Hainaut,50.428995,4.458681,government,EEA Belgium,pm25,8.9385,µg/m³
107,6b1004f0-6841-5ba4-a126-58e81651f965,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BELSA04,Antwerpen,51.313929,4.403868,government,EEA Belgium,pm10,49.5,µg/m³
108,e2a4ba3e-5d3a-5595-b846-e626232a910c,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN132,Luxembourg,49.719281,5.630398,government,EEA Belgium,o3,35.0,µg/m³
109,2e3b5830-99db-5510-a562-0429495d052c,2022-12-19 02:36:54,2022-12-19 01:00:00,BE,BETM204,Liege,50.611923,5.61115,government,EEA Belgium,pm25,15.224,µg/m³
110,50b08518-54d5-5aaa-9904-d9018453c3f5,2022-12-19 02:36:54,2022-12-19 01:00:00,BE,BETN073,Namur,50.502716,4.988423,government,EEA Belgium,pm25,10.389,µg/m³
111,31f554e2-050f-5205-8022-08fa7b1fd4bd,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN066,Liege,50.62886,6.002329,government,EEA Belgium,so2,0.0,µg/m³
112,cd4088ff-bbc5-5c5a-a032-d4e7c5d5dee5,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR012,Brussels-Capital Region,50.796632,4.358539,government,EEA Belgium,o3,15.0,µg/m³
113,88adce02-dd4f-59fb-a9db-921aa6ebd7fe,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN085,Luxembourg,50.303208,6.001736,government,EEA Belgium,o3,49.0,µg/m³
114,7bd8ee1c-d0cc-521a-aac0-b204ab68939d,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETB006,Brussels-Capital Region,50.838631,4.374388,government,EEA Belgium,no2,55.5,µg/m³
115,885e0562-c832-5000-aa3f-597ab62203bb,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR240,Liege,50.583614,5.397446,government,EEA Belgium,o3,16.5,µg/m³
116,df435312-d553-593d-b530-0f0aab43afc0,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN060,Hainaut,50.616718,3.457624,government,EEA Belgium,o3,3.0,µg/m³
117,69a6f6b2-2f17-55f5-9ea0-aaabe244de26,2022-12-19 02:23:15,2022-12-19 01:00:00,BE,BETR002,Brussels-Capital Region,50.825128,4.384719,government,EEA Belgium,no2,12.5,µg/m³
118,ef4455a8-2c3c-5737-8f06-09b1e16faf66,2022-12-19 02:23:15,2022-12-19 01:00:00,BE,BETE008,Vlaams-Brabant,50.926095,4.39592,government,EEA Belgium,no2,12.5,µg/m³
119,c8884a5b-3289-5bbe-8bd7-1643492be8b6,2022-12-18 02:22:26,2022-12-18 01:00:00,BE,BETR750,Oost-Vlaanderen,51.196063,3.82292,government,EEA Belgium,co,580.0,µg/m³
120,ae966489-a923-596d-b26e-3891d2811f2c,2022-12-18 02:22:26,2022-12-18 01:00:00,BE,BETR002,Brussels-Capital Region,50.825128,4.384719,government,EEA Belgium,so2,5.0,µg/m³
121,8fb9ef6f-41c7-5322-a455-b3768c960a74,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BETB006,Brussels-Capital Region,50.838631,4.374388,government,EEA Belgium,no2,19.0,µg/m³
122,2e086eec-d461-5df6-aa6d-32f51930c5cc,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BETR801,Antwerpen,51.209663,4.431821,government,EEA Belgium,pm10,20.4,µg/m³
123,92a807b9-d54e-5222-be02-5ba005c6421e,2022-12-19 02:36:56,2022-12-19 01:00:00,BE,BETR801,Antwerpen,51.209663,4.431821,government,EEA Belgium,pm25,15.51,µg/m³
124,0c1157dc-498d-56a3-a820-0bc599057ffc,2022-12-19 02:36:56,2022-12-19 01:00:00,BE,BELMN01,West-Vlaanderen,50.793469,3.109642,government,EEA Belgium,pm25,11.28,µg/m³
125,c91aa9e5-0927-53fa-80cb-f5fcd9a217bf,2022-12-19 02:36:53,2022-12-19 01:00:00,BE,BETR710,Oost-Vlaanderen,51.061278,3.775262,government,EEA Belgium,pm10,13.9,µg/m³
126,1d617f34-2117-57c9-9f18-232df191b0b7,2022-12-19 02:36:54,2022-12-19 01:00:00,BE,BETR801,Antwerpen,51.209663,4.431821,government,EEA Belgium,o3,26.5,µg/m³
127,ce01ca9e-9931-51db-b12c-968749b6b484,2022-12-19 02:36:55,2022-12-19 01:00:00,BE,BETR831,Antwerpen,51.348795,4.33971,government,EEA Belgium,no2,24.0,µg/m³
128,0922567e-0859-5132-8a26-0a67d8d1b24e,2022-12-19 02:36:56,2022-12-19 01:00:00,BE,BETE714,West-Vlaanderen,51.278963,3.248624,government,EEA Belgium,no2,6.0,µg/m³
129,b11e7545-6e93-58cb-936a-295cbe158dd3,2022-12-19 02:36:54,2022-12-19 01:00:00,BE,BETN132,Luxembourg,49.719281,5.630398,government,EEA Belgium,co,490.0,µg/m³
130,b9a728d2-0f8f-5a19-ac93-74cbdf09c6fa,2022-12-19 02:36:54,2022-12-19 01:00:00,BE,BETB008,Brussels-Capital Region,50.840789,4.376149,government,EEA Belgium,co,445.0,µg/m³
131,4fd354a8-da3c-596b-bed6-08b0a42c6f96,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN113,Luxembourg,50.027029,5.593017,government,EEA Belgium,o3,52.5,µg/m³
132,69ffac76-d5d7-5360-b8cd-f06eabc7efde,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR801,Antwerpen,51.209663,4.431821,government,EEA Belgium,o3,0.0,µg/m³
133,3c7c9d1e-610e-56bc-a246-c1061f1e5366,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR701,Oost-Vlaanderen,51.058332,3.729298,government,EEA Belgium,o3,0.0,µg/m³
134,3f37b593-5687-5565-8798-e98b2897de18,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETMEU1,Brussels-Capital Region,50.895101,4.392718,government,EEA Belgium,o3,2.0,µg/m³
135,cdff5fc3-23d9-5810-9702-03db5dc98c09,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN043,Brussels-Capital Region,50.88356,4.382963,government,EEA Belgium,o3,2.0,µg/m³
